WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
07/02/2022,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,3457,Political violence,1932,19.4175,-98.1101
01/07/2023,North America,Mexico,Tlaxcala,Riots,Mob violence,1,1,1296,Political violence,1932,19.4175,-98.1101
03/11/2023,North America,Mexico,Tlaxcala,Riots,Mob violence,2,0,95507,Political violence,1932,19.4175,-98.1101
03/18/2023,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,20553,Political violence,1932,19.4175,-98.1101
05/06/2023,North America,Mexico,Tlaxcala,Riots,Mob violence,1,1,14259,Political violence,1932,19.4175,-98.1101
04/06/2024,North America,Mexico,Tlaxcala,Riots,Mob violence,1,1,40641,Political violence,1932,19.4175,-98.1101
09/07/2024,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,5488,Political violence,1932,19.4175,-98.1101
01/18/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,898,Political violence,1932,19.4175,-98.1101
03/29/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,2,1,53048,Political violence,1932,19.4175,-98.1101
04/05/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,23523,Political violence,1932,19.4175,-98.1101
04/12/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,21415,Political violence,1932,19.4175,-98.1101
06/07/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,13468,Political violence,1932,19.4175,-98.1101
06/14/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,9775,Political violence,1932,19.4175,-98.1101
07/12/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,9775,Political violence,1932,19.4175,-98.1101
08/30/2025,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,64163,Political violence,1932,19.4175,-98.1101
02/07/2026,North America,Mexico,Tlaxcala,Riots,Mob violence,1,0,,Political violence,1932,19.4175,-98.1101
01/13/2018,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,7267,Demonstrations,1932,19.4175,-98.1101
03/10/2018,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,7267,Demonstrations,1932,19.4175,-98.1101
04/28/2018,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,60676,Demonstrations,1932,19.4175,-98.1101
08/24/2019,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,16897,Demonstrations,1932,19.4175,-98.1101
02/08/2020,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,2197,Demonstrations,1932,19.4175,-98.1101
09/12/2020,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,56300,Demonstrations,1932,19.4175,-98.1101
11/21/2020,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,11675,Demonstrations,1932,19.4175,-98.1101
02/20/2021,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,34590,Demonstrations,1932,19.4175,-98.1101
06/05/2021,North America,Mexico,Tlaxcala,Riots,Violent demonstration,15,0,280593,Demonstrations,1932,19.4175,-98.1101
08/07/2021,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,56672,Demonstrations,1932,19.4175,-98.1101
03/02/2024,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,63636,Demonstrations,1932,19.4175,-98.1101
04/26/2025,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,1,45887,Demonstrations,1932,19.4175,-98.1101
11/22/2025,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,,Demonstrations,1932,19.4175,-98.1101
11/29/2025,North America,Mexico,Tlaxcala,Riots,Violent demonstration,1,0,12650,Demonstrations,1932,19.4175,-98.1101
07/06/2019,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
01/23/2021,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
01/30/2021,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
04/10/2021,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
07/31/2021,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
04/30/2022,North America,Mexico,Tlaxcala,Strategic developments,Arrests,2,0,,Strategic developments,1932,19.4175,-98.1101
10/08/2022,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
11/26/2022,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
01/21/2023,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
01/13/2024,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
02/10/2024,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
06/08/2024,North America,Mexico,Tlaxcala,Strategic developments,Arrests,1,0,,Strategic developments,1932,19.4175,-98.1101
09/07/2024,North America,Mexico,Tlaxcala,Strategic developments,Change to group/activity,1,0,,Strategic developments,1932,19.4175,-98.1101
06/23/2018,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1932,19.4175,-98.1101
08/24/2019,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1932,19.4175,-98.1101
11/21/2020,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1932,19.4175,-98.1101
04/16/2022,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1932,19.4175,-98.1101
06/01/2024,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,2,0,,Strategic developments,1932,19.4175,-98.1101
01/25/2025,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,2,0,,Strategic developments,1932,19.4175,-98.1101
01/10/2026,North America,Mexico,Tlaxcala,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1932,19.4175,-98.1101
06/01/2024,North America,Mexico,Tlaxcala,Strategic developments,Other,1,0,,Strategic developments,1932,19.4175,-98.1101
02/21/2026,North America,Mexico,Tlaxcala,Strategic developments,Other,2,0,,Strategic developments,1932,19.4175,-98.1101
04/16/2022,North America,Mexico,Tlaxcala,Violence against civilians,Abduction/forced disappearance,1,0,25464,Political violence,1932,19.4175,-98.1101
03/01/2025,North America,Mexico,Tlaxcala,Violence against civilians,Abduction/forced disappearance,1,0,40993,Political violence,1932,19.4175,-98.1101
02/21/2026,North America,Mexico,Tlaxcala,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,1932,19.4175,-98.1101
01/13/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,2,111865,Political violence,1932,19.4175,-98.1101
01/20/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,75752,Political violence,1932,19.4175,-98.1101
01/27/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,40840,Political violence,1932,19.4175,-98.1101
02/24/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,54681,Political violence,1932,19.4175,-98.1101
03/24/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,7341,Political violence,1932,19.4175,-98.1101
04/07/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,3,53509,Political violence,1932,19.4175,-98.1101
05/12/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,4980,Political violence,1932,19.4175,-98.1101
07/14/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,94744,Political violence,1932,19.4175,-98.1101
07/21/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,70860,Political violence,1932,19.4175,-98.1101
08/04/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,2,22430,Political violence,1932,19.4175,-98.1101
09/15/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,2,24158,Political violence,1932,19.4175,-98.1101
10/13/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,24158,Political violence,1932,19.4175,-98.1101
12/08/2018,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,93276,Political violence,1932,19.4175,-98.1101
02/16/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,18661,Political violence,1932,19.4175,-98.1101
03/02/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,37612,Political violence,1932,19.4175,-98.1101
03/30/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,12612,Political violence,1932,19.4175,-98.1101
06/01/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,82246,Political violence,1932,19.4175,-98.1101
06/08/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,4,8,152874,Political violence,1932,19.4175,-98.1101
07/06/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,6248,Political violence,1932,19.4175,-98.1101
09/14/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,2,23588,Political violence,1932,19.4175,-98.1101
10/05/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,55194,Political violence,1932,19.4175,-98.1101
10/26/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,2,31127,Political violence,1932,19.4175,-98.1101
12/21/2019,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,5,40704,Political violence,1932,19.4175,-98.1101
02/08/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,34755,Political violence,1932,19.4175,-98.1101
05/23/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,16301,Political violence,1932,19.4175,-98.1101
08/01/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,98594,Political violence,1932,19.4175,-98.1101
08/15/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,98594,Political violence,1932,19.4175,-98.1101
09/05/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,98594,Political violence,1932,19.4175,-98.1101
09/12/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,75858,Political violence,1932,19.4175,-98.1101
09/26/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,2,18458,Political violence,1932,19.4175,-98.1101
10/03/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,91403,Political violence,1932,19.4175,-98.1101
11/21/2020,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,6218,Political violence,1932,19.4175,-98.1101
05/01/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,17448,Political violence,1932,19.4175,-98.1101
05/15/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,56063,Political violence,1932,19.4175,-98.1101
05/29/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,17275,Political violence,1932,19.4175,-98.1101
06/12/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,3,3,93235,Political violence,1932,19.4175,-98.1101
06/26/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,6153,Political violence,1932,19.4175,-98.1101
07/10/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,2,108807,Political violence,1932,19.4175,-98.1101
07/24/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,21657,Political violence,1932,19.4175,-98.1101
08/21/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,3063,Political violence,1932,19.4175,-98.1101
09/11/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,6458,Political violence,1932,19.4175,-98.1101
10/09/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,3,155982,Political violence,1932,19.4175,-98.1101
11/20/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,20346,Political violence,1932,19.4175,-98.1101
12/11/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,16093,Political violence,1932,19.4175,-98.1101
12/18/2021,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,17470,Political violence,1932,19.4175,-98.1101
01/22/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,55273,Political violence,1932,19.4175,-98.1101
01/29/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,88713,Political violence,1932,19.4175,-98.1101
02/19/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,5240,Political violence,1932,19.4175,-98.1101
03/12/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,19074,Political violence,1932,19.4175,-98.1101
03/19/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,31452,Political violence,1932,19.4175,-98.1101
03/26/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,3,50281,Political violence,1932,19.4175,-98.1101
04/09/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,2,41607,Political violence,1932,19.4175,-98.1101
04/23/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,18281,Political violence,1932,19.4175,-98.1101
05/07/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,5,102491,Political violence,1932,19.4175,-98.1101
07/02/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,3090,Political violence,1932,19.4175,-98.1101
10/15/2022,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,36850,Political violence,1932,19.4175,-98.1101
02/11/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,30539,Political violence,1932,19.4175,-98.1101
03/18/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,2,80589,Political violence,1932,19.4175,-98.1101
04/01/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,113583,Political violence,1932,19.4175,-98.1101
05/13/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,5,48564,Political violence,1932,19.4175,-98.1101
06/03/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,3488,Political violence,1932,19.4175,-98.1101
06/10/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,3488,Political violence,1932,19.4175,-98.1101
09/23/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,56082,Political violence,1932,19.4175,-98.1101
10/21/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,2,111656,Political violence,1932,19.4175,-98.1101
12/02/2023,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,34259,Political violence,1932,19.4175,-98.1101
03/30/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,2,22284,Political violence,1932,19.4175,-98.1101
04/06/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,2,110624,Political violence,1932,19.4175,-98.1101
07/13/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,51390,Political violence,1932,19.4175,-98.1101
07/27/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,4,51390,Political violence,1932,19.4175,-98.1101
08/10/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,92991,Political violence,1932,19.4175,-98.1101
08/17/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,2,4,92991,Political violence,1932,19.4175,-98.1101
09/28/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,108557,Political violence,1932,19.4175,-98.1101
10/12/2024,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,1,92991,Political violence,1932,19.4175,-98.1101
01/18/2025,North America,Mexico,Tlaxcala,Violence against civilians,Attack,1,0,40993,Political violence,1932,19.4175,-98.1101
